STRUCT_ID	DRUG_NAME	GENE	ATC_CODE	TARGET_CLASS	TDL	Entrez
4903	nintedanib	STK11	L01EX09	Kinase	Tchem	6794
4903	nintedanib	GRK1	L01EX09	Kinase	Tchem	6011
4903	nintedanib	ZAP70	L01EX09	Kinase	Tchem	7535
4903	nintedanib	ACVR1	L01EX09	Kinase	Tchem	90
4903	nintedanib	IRAK3	L01EX09	Kinase	Tchem	11213
4903	nintedanib	CAMK2A	L01EX09	Kinase	Tchem	815
4903	nintedanib	GRK4	L01EX09	Kinase	Tchem	2868
4903	nintedanib	MAP3K2	L01EX09	Kinase	Tchem	10746
4903	nintedanib	CDK2	L01EX09	Kinase	Tchem	1017
4903	nintedanib	ULK3	L01EX09	Kinase	Tchem	25989
4903	nintedanib	ABL2	L01EX09	Kinase	Tchem	27
4903	nintedanib	MARK1	L01EX09	Kinase	Tchem	4139
4903	nintedanib	BMPR2	L01EX09	Kinase	Tchem	659
4903	nintedanib	PTK2B	L01EX09	Kinase	Tclin	2185
4903	nintedanib	BLK	L01EX09	Kinase	Tchem	640
4903	nintedanib	LATS2	L01EX09	Kinase	Tchem	26524
4903	nintedanib	CHUK	L01EX09	Kinase	Tchem	1147
4903	nintedanib	TEK	L01EX09	Kinase	Tclin	7010
4903	nintedanib	IKBKE	L01EX09	Kinase	Tchem	9641
4903	nintedanib	DYRK1B	L01EX09	Kinase	Tchem	9149
4903	nintedanib	PRPF4B	L01EX09	Kinase	Tchem	8899
4903	nintedanib	ROS1	L01EX09	Kinase	Tclin	6098
4903	nintedanib	EPHB6	L01EX09	Kinase	Tchem	2051
4903	nintedanib	MAPK8	L01EX09	Kinase	Tchem	5599
4903	nintedanib	SIK2	L01EX09	Kinase	Tchem	23235
4903	nintedanib	CDK7	L01EX09	Kinase	Tchem	1022
4903	nintedanib	STK24	L01EX09	Kinase	Tchem	8428
4903	nintedanib	PRKAA2	L01EX09	Kinase	Tchem	5563
4903	nintedanib	FYN	L01EX09	Kinase	Tclin	2534
4903	nintedanib	CSF1R	L01EX09	Kinase	Tclin	1436
4903	nintedanib	DDR2	L01EX09	Kinase	Tchem	4921
4903	nintedanib	CDK17	L01EX09	Kinase	Tchem	5128
4903	nintedanib	DAPK3	L01EX09	Kinase	Tchem	1613
4903	nintedanib	ACVRL1	L01EX09	Kinase	Tchem	94
4903	nintedanib	ACVR1B	L01EX09	Kinase	Tchem	91
4903	nintedanib	TIE1	L01EX09	Kinase	Tchem	7075
4903	nintedanib	TGFBR1	L01EX09	Kinase	Tchem	7046
4903	nintedanib	PAK4	L01EX09	Kinase	Tchem	10298
4903	nintedanib	DCLK3	L01EX09	Kinase	Tchem	85443
4903	nintedanib	CDK14	L01EX09	Kinase	Tchem	5218
4903	nintedanib	EIF2AK4	L01EX09	Kinase	Tchem	440275
4903	nintedanib	RET	L01EX09	Kinase	Tclin	5979
4903	nintedanib	DDR1	L01EX09	Kinase	Tchem	780
4903	nintedanib	MAP4K4	L01EX09	Kinase	Tchem	9448
4903	nintedanib	PAK2	L01EX09	Kinase	Tchem	5062
4903	nintedanib	TYRO3	L01EX09	Kinase	Tchem	7301
4903	nintedanib	FES	L01EX09	Kinase	Tclin	2242
4903	nintedanib	LCK	L01EX09	Kinase	Tclin	3932
4903	nintedanib	MAP3K9	L01EX09	Kinase	Tchem	4293
4903	nintedanib	LTK	L01EX09	Kinase	Tclin	4058
4903	nintedanib	MAP3K19	L01EX09	Kinase	Tchem	80122
4903	nintedanib	AXL	L01EX09	Kinase	Tchem	558
4903	nintedanib	PIP4K2B	L01EX09	Kinase	Tchem	8396
4903	nintedanib	PDPK1	L01EX09	Kinase	Tchem	5170
4903	nintedanib	PRKD2	L01EX09	Kinase	Tchem	25865
4903	nintedanib	NTRK2	L01EX09	Kinase	Tclin	4915
4903	nintedanib	NUAK2	L01EX09	Kinase	Tchem	81788
4903	nintedanib	MAP2K2	L01EX09	Kinase	Tclin	5605
4903	nintedanib	MAP2K4	L01EX09	Kinase	Tchem	6416
4903	nintedanib	SRPK3	L01EX09	Kinase	Tchem	26576
4903	nintedanib	TXK	L01EX09	Kinase	Tchem	7294
4903	nintedanib	ALK	L01EX09	Kinase	Tclin	238
4903	nintedanib	MAP3K12	L01EX09	Kinase	Tchem	7786
4903	nintedanib	MYLK3	L01EX09	Kinase	Tchem	91807
4903	nintedanib	RIPK1	L01EX09	Kinase	Tchem	8737
4903	nintedanib	MAP3K3	L01EX09	Kinase	Tchem	4215
4903	nintedanib	RIOK1	L01EX09	Kinase	Tchem	83732
4903	nintedanib	CDK4	L01EX09	Kinase	Tclin	1019
4903	nintedanib	RPS6KB1	L01EX09	Kinase	Tchem	6198
4903	nintedanib	ULK1	L01EX09	Kinase	Tchem	8408
4903	nintedanib	STK33	L01EX09	Kinase	Tchem	65975
4903	nintedanib	TSSK1B	L01EX09	Kinase	Tchem	83942
4903	nintedanib	GSK3B	L01EX09	Kinase	Tclin	2932
4903	nintedanib	CHEK1	L01EX09	Kinase	Tchem	1111
4903	nintedanib	GSK3A	L01EX09	Kinase	Tclin	2931
4903	nintedanib	PRKG1	L01EX09	Kinase	Tchem	5592
4903	nintedanib	RIPK4	L01EX09	Kinase	Tchem	54101
4903	nintedanib	PKN1	L01EX09	Kinase	Tchem	5585
4903	nintedanib	SIK1	L01EX09	Kinase	Tchem	150094
4903	nintedanib	MAP4K2	L01EX09	Kinase	Tchem	5871
4903	nintedanib	MERTK	L01EX09	Kinase	Tchem	10461
4903	nintedanib	TNK1	L01EX09	Kinase	Tchem	8711
4904	adalimumab	TNF	L04AB04	Cytokine	Tclin	7124
4905	pegaptanib	VEGFA	S01LA03	Secreted	Tclin	7422
4906	fimasartan	AGTR1	C09CA10, C09DA10, C09DB09, C10BX16	GPCR	Tclin	185
4907	olaparib	PARP1	L01XK01	Enzyme	Tclin	142
4907	olaparib	PARP2	L01XK01	Enzyme	Tclin	10038
4907	olaparib	TNKS	L01XK01	Enzyme	Tchem	8658
4907	olaparib	PARP3	L01XK01	Enzyme	Tclin	10039
4908	acotiamide	ACHE	NA	Enzyme	Tclin	43
4909	alemtuzumab	CD52	L04AA34	Surface antigen	Tclin	1043
4915	blinatumomab	CD19	L01XC19	Surface antigen	Tclin	930
4915	blinatumomab	CD3D	L01XC19	Surface antigen	Tclin	915
4915	blinatumomab	CD3E	L01XC19	Surface antigen	Tclin	916
4915	blinatumomab	CD3G	L01XC19	Surface antigen	Tclin	917
4916	aflibercept	VEGFB	L01XX44, S01LA05	Secreted	Tclin	7423
4916	aflibercept	PGF	L01XX44, S01LA05	Secreted	Tclin	5228
4916	aflibercept	VEGFA	L01XX44, S01LA05	Secreted	Tclin	7422
4917	ramucirumab	KDR	L01XC21	Kinase	Tclin	3791
4921	safinamide	MAOB	N04BD03	Enzyme	Tclin	4129
4921	safinamide	SCN9A	N04BD03	Ion channel	Tclin	6335
4921	safinamide	MAOA	N04BD03	Enzyme	Tclin	4128
4923	nivolumab	PDCD1	L01XC17	Membrane receptor	Tclin	5133
4924	pembrolizumab	PDCD1	L01XC18	Membrane receptor	Tclin	5133
4925	becaplermin	PDGFRA	A01AD08, D03AX06	Kinase	Tclin	5156
4925	becaplermin	PDGFRB	A01AD08, D03AX06	Kinase	Tclin	5159
4927	albiglutide	GLP1R	A10BJ04	GPCR	Tclin	2740
4928	follitropin	FSHR	G03GA04, G03GA05, G03GA06, G03GA10	GPCR	Tclin	2492
4929	lutropin alfa	LHCGR	G03GA07	GPCR	Tclin	3973
4930	thyrotropin alfa	TSHR	H01AB01, V04CJ01	GPCR	Tclin	7253
4931	corticotropin	MC1R	H01AA01	GPCR	Tclin	4157
4931	corticotropin	MC3R	H01AA01	GPCR	Tchem	4159
4931	corticotropin	MC4R	H01AA01	GPCR	Tclin	4160
4931	corticotropin	MC2R	H01AA01	GPCR	Tclin	4158
4933	tocilizumab	IL6R	L04AC07	Membrane receptor	Tclin	3570
4933	tocilizumab	IL6ST	L04AC07	Membrane receptor	Tclin	3572
4934	secukinumab	IL17A	L04AC10	Cytokine	Tclin	3605
4936	parathyroid hormone	PTH1R	H05AA03	GPCR	Tclin	5745
4937	alectinib	RET	L01ED03	Kinase	Tclin	5979
4937	alectinib	ALK	L01ED03	Kinase	Tclin	238
4937	alectinib	KDR	L01ED03	Kinase	Tclin	3791
4938	ripasudil	ROCK2	NA	Kinase	Tclin	9475
4938	ripasudil	ROCK1	NA	Kinase	Tclin	6093
4939	vaniprevir	CTSS	NA	Enzyme	Tchem	1520
4940	basiliximab	IL2RA	L04AC02	Membrane receptor	Tclin	3559
4941	palbociclib	CDK4	L01EF01	Kinase	Tclin	1019
4941	palbociclib	CDK6	L01EF01	Kinase	Tclin	1021
4941	palbociclib	DYRK1A	L01EF01	Kinase	Tchem	1859
4941	palbociclib	RPS6KA1	L01EF01	Kinase	Tchem	6195
4941	palbociclib	FLT3	L01EF01	Kinase	Tclin	2322
4941	palbociclib	CCNA2	L01EF01	Kinase	Tchem	890
4941	palbociclib	CDK2	L01EF01	Kinase	Tchem	1017
4941	palbociclib	JAK3	L01EF01	Kinase	Tclin	3718
4941	palbociclib	CCND1	L01EF01	Kinase	Tchem	595
4941	palbociclib	CDK4	L01EF01	Kinase	Tclin	1019
4941	palbociclib	CCND1	L01EF01	Kinase	Tchem	595
4941	palbociclib	CDK6	L01EF01	Kinase	Tclin	1021
4942	lenvatinib	FLT1	L01EX08	Kinase	Tclin	2321
4942	lenvatinib	KDR	L01EX08	Kinase	Tclin	3791
4942	lenvatinib	FLT4	L01EX08	Kinase	Tclin	2324
4942	lenvatinib	FGFR1	L01EX08	Kinase	Tclin	2260
4942	lenvatinib	PDGFRA	L01EX08	Kinase	Tclin	5156
4942	lenvatinib	PDGFRB	L01EX08	Kinase	Tclin	5159
4942	lenvatinib	KIT	L01EX08	Kinase	Tclin	3815
4942	lenvatinib	EGFR	L01EX08	Kinase	Tclin	1956
4942	lenvatinib	RET	L01EX08	Kinase	Tclin	5979
4943	arformoterol	ADRB1	NA	GPCR	Tclin	153
4943	arformoterol	ADRB2	NA	GPCR	Tclin	154
4943	arformoterol	ADRB3	NA	GPCR	Tclin	155
4949	belimumab	TNFSF13B	L04AA26	Cytokine	Tclin	10673
4950	abciximab	ITGA2B	B01AC13	Adhesion	Tclin	3674
4950	abciximab	ITGB3	B01AC13	Adhesion	Tclin	3690
4951	ofatumumab	MS4A1	L01XC10	Surface antigen	Tclin	931
4952	canakinumab	IL1B	L04AC08	Cytokine	Tclin	3553
4953	daclizumab	IL2RA	L04AC01	Membrane receptor	Tclin	3559
4953	daclizumab	IL2RB	L04AC01	Membrane receptor	Tclin	3560
4953	daclizumab	IL2RG	L04AC01	Membrane receptor	Tclin	3561
4954	cetuximab	EGFR	L01XC06	Kinase	Tclin	1956
4955	panitumumab	EGFR	L01XC08	Kinase	Tclin	1956
4956	bevacizumab	VEGFA	L01XC07	Secreted	Tclin	7422
4957	pertuzumab	ERBB2	L01XC13, L01XY02	Kinase	Tclin	2064
4958	ipilimumab	CTLA4	L01XC11	Surface antigen	Tclin	1493
4959	efalizumab	ITGAL	L04AA21	Adhesion	Tclin	3683
4960	insulin degludec	INSR	A10AE06, A10AD06, A10AE56	Kinase	Tclin	3643
4964	brentuximab vedotin	TUBB	L01XC12	Tumour-associated antigen	Tclin	203068
4964	brentuximab vedotin	TUBB1	L01XC12	Tumour-associated antigen	Tclin	81027
4964	brentuximab vedotin	TUBB2A	L01XC12	Tumour-associated antigen	Tclin	7280
4964	brentuximab vedotin	TUBB2B	L01XC12	Tumour-associated antigen	Tclin	347733
4964	brentuximab vedotin	TUBB3	L01XC12	Tumour-associated antigen	Tclin	10381
4964	brentuximab vedotin	TUBB4A	L01XC12	Tumour-associated antigen	Tclin	10382
4964	brentuximab vedotin	TUBB4B	L01XC12	Tumour-associated antigen	Tclin	10383
4964	brentuximab vedotin	TUBB6	L01XC12	Tumour-associated antigen	Tclin	84617
4964	brentuximab vedotin	TUBB8	L01XC12	Tumour-associated antigen	Tclin	347688
4964	brentuximab vedotin	TNFRSF8	L01XC12	Membrane receptor	Tclin	943
4965	denosumab	TNFSF11	M05BX04	Cytokine	Tclin	8600
4966	ustekinumab	IL12A	L04AC05	Cytokine	Tclin	3592
4966	ustekinumab	IL12B	L04AC05	Cytokine	Tclin	3593
4966	ustekinumab	IL12B	L04AC05	Cytokine	Tclin	3593
4966	ustekinumab	IL23A	L04AC05	Cytokine	Tclin	51561
4967	golimumab	TNF	L04AB06	Cytokine	Tclin	7124
4968	certolizumab pegol	TNF	L04AB05	Cytokine	Tclin	7124
4969	eculizumab	C5	L04AA25	Secreted	Tclin	727
4970	natalizumab	ITGA4	L04AA23	Adhesion	Tclin	3676
4970	natalizumab	ITGB1	L04AA23	Adhesion	Tclin	3688
4970	natalizumab	ITGA4	L04AA23	Adhesion	Tclin	3676
4970	natalizumab	ITGB7	L04AA23	Adhesion	Tclin	3695
4971	ranibizumab	VEGFA	S01LA04	Secreted	Tclin	7422
4972	omalizumab	IGHE	R03DX05	Antibody	Tclin	3497
4973	chidamide	HDAC3	NA	Enzyme	Tclin	8841
4973	chidamide	HDAC1	NA	Enzyme	Tclin	3065
4973	chidamide	HDAC2	NA	Enzyme	Tclin	3066
4973	chidamide	HDAC10	NA	Enzyme	Tclin	83933
4973	chidamide	HDAC8	NA	Enzyme	Tclin	55869
4973	chidamide	HDAC11	NA	Enzyme	Tclin	79885
4974	infliximab	TNF	L04AB02	Cytokine	Tclin	7124
4975	rituximab	MS4A1	L01XC02	Surface antigen	Tclin	931
4976	triamcinolone hexacetonide	NR3C1	NA	Nuclear hormone receptor	Tclin	2908
4977	siltuximab	IL6	L04AC11	Cytokine	Tclin	3569
4978	etanercept	TNF	L04AB01	Cytokine	Tclin	7124
4979	trastuzumab	ERBB2	L01XC03, L01XY02	Kinase	Tclin	2064
4980	gemtuzumab ozogamicin	CD33	L01XC05	Surface antigen	Tclin	945
4981	insulin aspart	INSR	A10AB05, A10AD05, A10AD06	Kinase	Tclin	3643
4982	vedolizumab	ITGA4	L04AA33	Adhesion	Tclin	3676
4982	vedolizumab	ITGB7	L04AA33	Adhesion	Tclin	3695
4983	obinutuzumab	MS4A1	L01XC15	Surface antigen	Tclin	931
4984	ibritumomab tiuxetan	MS4A1	V10XX02	Surface antigen	Tclin	931
4985	insulin detemir	INSR	A10AE05	Kinase	Tclin	3643
4986	pegfilgrastim	CSF3R	L03AA13	Membrane receptor	Tclin	1441
4987	filgrastim	CSF3R	L03AA02	Membrane receptor	Tclin	1441
4988	deoxycholic acid	FPR1	D11AX24	GPCR	Tchem	2357
4988	deoxycholic acid	GPBAR1	D11AX24	GPCR	Tchem	151306
4990	trastuzumab emtansine	TUBB	L01XC14	Tumour-associated antigen	Tclin	203068
4990	trastuzumab emtansine	TUBB1	L01XC14	Tumour-associated antigen	Tclin	81027
4990	trastuzumab emtansine	TUBB2A	L01XC14	Tumour-associated antigen	Tclin	7280
4990	trastuzumab emtansine	TUBB2B	L01XC14	Tumour-associated antigen	Tclin	347733
4990	trastuzumab emtansine	TUBB3	L01XC14	Tumour-associated antigen	Tclin	10381
4990	trastuzumab emtansine	TUBB4A	L01XC14	Tumour-associated antigen	Tclin	10382
4990	trastuzumab emtansine	TUBB4B	L01XC14	Tumour-associated antigen	Tclin	10383
4990	trastuzumab emtansine	TUBB6	L01XC14	Tumour-associated antigen	Tclin	84617
4990	trastuzumab emtansine	TUBB8	L01XC14	Tumour-associated antigen	Tclin	347688
4990	trastuzumab emtansine	ERBB2	L01XC14	Kinase	Tclin	2064
4991	lipegfilgrastim	CSF3R	L03AA14	Membrane receptor	Tclin	1441
4993	vonoprazan	ATP4A	A02BC08, A02BD14, A02BD15	Transporter	Tclin	495
4993	vonoprazan	ATP4B	A02BC08, A02BD14, A02BD15	Transporter	Tclin	496
4995	epoetin alfa	EPOR	B03XA01	Membrane receptor	Tclin	2057
4996	romiplostim	MPL	B02BX04	Membrane receptor	Tclin	4352
5000	evolocumab	PCSK9	C10AX13	Enzyme	Tclin	255738
5001	eluxadoline	OPRM1	A07DA06	GPCR	Tclin	4988
5001	eluxadoline	OPRK1	A07DA06	GPCR	Tclin	4986
5001	eluxadoline	OPRD1	A07DA06	GPCR	Tclin	4985
5002	insulin lispro	INSR	A10AB04, A10AC04, A10AD04	Kinase	Tclin	3643
5003	insulin human	INSR	A10AB01, A10AC01, A10AD01, A10AE01, A10AF01	Kinase	Tclin	3643
5003	insulin human	LCK	A10AB01, A10AC01, A10AD01, A10AE01, A10AF01	Kinase	Tclin	3932
5005	mirodenafil	PDE5A	NA	Enzyme	Tclin	8654
5006	cangrelor	P2RY12	B01AC25	GPCR	Tclin	64805
5006	cangrelor	P2RY13	B01AC25	GPCR	Tchem	53829
5007	epoetin theta	EPOR	NA	Membrane receptor	Tclin	2057
5008	sonidegib	SMO	L01XJ02	GPCR	Tclin	6608
5009	mecasermin	IGF1R	H01AC03	Kinase	Tclin	3480
5009	mecasermin	INSR	H01AC03	Kinase	Tclin	3643
5010	lumacaftor	CFTR	R07AX30	Ion channel	Tclin	1080
5011	aldesleukin	IL2RA	L03AC01	Membrane receptor	Tclin	3559
5011	aldesleukin	IL2RB	L03AC01	Membrane receptor	Tclin	3560
5011	aldesleukin	IL2RG	L03AC01	Membrane receptor	Tclin	3561
5012	sacubitril	MME	C09DX04	Enzyme	Tclin	4311
5013	trelagliptin	DPP4	NA	Enzyme	Tclin	1803
5014	brexpiprazole	DRD1	N05AX16	GPCR	Tclin	1812
5014	brexpiprazole	DRD4	N05AX16	GPCR	Tchem	1815
5014	brexpiprazole	HTR1B	N05AX16	GPCR	Tclin	3351
5014	brexpiprazole	HTR2C	N05AX16	GPCR	Tclin	3358
5014	brexpiprazole	HTR5A	N05AX16	GPCR	Tchem	3361
5014	brexpiprazole	HTR6	N05AX16	GPCR	Tchem	3362
5014	brexpiprazole	ADRA1A	N05AX16	GPCR	Tclin	148
5014	brexpiprazole	ADRA2A	N05AX16	GPCR	Tclin	150
5014	brexpiprazole	ADRA2B	N05AX16	GPCR	Tclin	151
5014	brexpiprazole	ADRB1	N05AX16	GPCR	Tclin	153
5014	brexpiprazole	ADRB2	N05AX16	GPCR	Tclin	154
5014	brexpiprazole	SLC6A4	N05AX16	Transporter	Tclin	6532
5014	brexpiprazole	SLC6A2	N05AX16	Transporter	Tclin	6530
5014	brexpiprazole	SLC6A3	N05AX16	Transporter	Tclin	6531
5014	brexpiprazole	DRD2	N05AX16	GPCR	Tclin	1813
5014	brexpiprazole	DRD3	N05AX16	GPCR	Tclin	1814
5014	brexpiprazole	HTR1A	N05AX16	GPCR	Tclin	3350
5014	brexpiprazole	HTR2A	N05AX16	GPCR	Tclin	3356
5014	brexpiprazole	HTR2B	N05AX16	GPCR	Tclin	3357
5014	brexpiprazole	ADRA1B	N05AX16	GPCR	Tclin	147
5014	brexpiprazole	ADRA2C	N05AX16	GPCR	Tclin	152
5014	brexpiprazole	HRH1	N05AX16	GPCR	Tclin	3269
5014	brexpiprazole	HTR7	N05AX16	GPCR	Tclin	3363
5014	brexpiprazole	ADRA1D	N05AX16	GPCR	Tclin	146
5015	pegvisomant	GHR	H01AX01	GPCR	Tclin	2690
5016	alirocumab	PCSK9	C10AX14	Enzyme	Tclin	255738
5017	anakinra	IL1R1	L04AC03	Membrane receptor	Tclin	3554
5017	anakinra	IL1RAP	L04AC03	Membrane receptor	Tclin	3556
5022	flibanserin	HTR1A	G02CX02	GPCR	Tclin	3350
5022	flibanserin	HTR2A	G02CX02	GPCR	Tclin	3356
5022	flibanserin	DRD4	G02CX02	GPCR	Tchem	1815
5022	flibanserin	DRD2	G02CX02	GPCR	Tclin	1813
5022	flibanserin	DRD3	G02CX02	GPCR	Tclin	1814
5022	flibanserin	HTR2B	G02CX02	GPCR	Tclin	3357
5022	flibanserin	HTR2C	G02CX02	GPCR	Tclin	3358
5022	flibanserin	HTR5A	G02CX02	GPCR	Tchem	3361
5025	sargramostim	CSF2RA	L03AA09	Membrane receptor	Tclin	1438
5025	sargramostim	CSF2RB	L03AA09	Membrane receptor	Tclin	1439
5026	oprelvekin	IL11RA	L03AC02	Membrane receptor	Tclin	3590
5026	oprelvekin	IL6ST	L03AC02	Membrane receptor	Tclin	3572
5027	rolapitant	TACR1	A04AD14	GPCR	Tclin	6869
5031	mogamulizumab	CCR4	L01XC25	GPCR	Tclin	1233
5037	cariprazine	DRD3	N05AX15	GPCR	Tclin	1814
5037	cariprazine	DRD2	N05AX15	GPCR	Tclin	1813
5037	cariprazine	HTR1A	N05AX15	GPCR	Tclin	3350
5037	cariprazine	HTR2A	N05AX15	GPCR	Tclin	3356
5037	cariprazine	HTR2B	N05AX15	GPCR	Tclin	3357
5037	cariprazine	HTR2C	N05AX15	GPCR	Tclin	3358
5037	cariprazine	HTR7	N05AX15	GPCR	Tclin	3363
5037	cariprazine	HRH1	N05AX15	GPCR	Tclin	3269
5037	cariprazine	ADRA1D	N05AX15	GPCR	Tclin	146
5037	cariprazine	DRD1	N05AX15	GPCR	Tclin	1812
5039	tannic acid	FYN	NA	Kinase	Tclin	2534
5039	tannic acid	LCK	NA	Kinase	Tclin	3932
5039	tannic acid	MAPK1	NA	Kinase	Tchem	5594
5039	tannic acid	TBXAS1	NA	Enzyme	Tchem	6916
5039	tannic acid	MAPK14	NA	Kinase	Tchem	1432
5039	tannic acid	CYP1A2	NA	Enzyme	Tchem	1544
5039	tannic acid	HMGCR	NA	Enzyme	Tclin	3156
5039	tannic acid	MAPK3	NA	Kinase	Tchem	5595
5039	tannic acid	CYP2C9	NA	Enzyme	Tchem	1559
5039	tannic acid	PDE5A	NA	Enzyme	Tclin	8654
5039	tannic acid	CA6	NA	Enzyme	Tclin	765
5039	tannic acid	CA2	NA	Enzyme	Tclin	760
5039	tannic acid	CA1	NA	Enzyme	Tclin	759
5042	somatrem	GHR	H01AC02	GPCR	Tclin	2690
5044	reteplase	PLG	B01AD07	Enzyme	Tclin	5340
5046	cobimetinib	MAP2K1	L01EE02	Kinase	Tclin	5604
5046	cobimetinib	MAP2K2	L01EE02	Kinase	Tclin	5605
5047	saroglitazar	PPARA	NA	Nuclear hormone receptor	Tclin	5465
5047	saroglitazar	PPARG	NA	Nuclear hormone receptor	Tclin	5468
5048	pitolisant	HRH3	N07XX11	GPCR	Tclin	11255
5048	pitolisant	HRH1	N07XX11	GPCR	Tclin	3269
5052	aripiprazole lauroxil	DRD2	NA	GPCR	Tclin	1813
5052	aripiprazole lauroxil	HTR1A	NA	GPCR	Tclin	3350
5052	aripiprazole lauroxil	HTR2A	NA	GPCR	Tclin	3356
5052	aripiprazole lauroxil	DRD3	NA	GPCR	Tclin	1814
5052	aripiprazole lauroxil	DRD4	NA	GPCR	Tchem	1815
5052	aripiprazole lauroxil	HTR2C	NA	GPCR	Tclin	3358
5052	aripiprazole lauroxil	HTR7	NA	GPCR	Tclin	3363
5052	aripiprazole lauroxil	HRH1	NA	GPCR	Tclin	3269
5052	aripiprazole lauroxil	HTR1D	NA	GPCR	Tclin	3352
5052	aripiprazole lauroxil	HTR1B	NA	GPCR	Tclin	3351
5054	omarigliptin	DPP4	NA	Enzyme	Tclin	1803
5057	insulin glulisine	INSR	A10AB06	Kinase	Tclin	3643
5059	lusutrombopag	MPL	B02BX07	Membrane receptor	Tclin	4352
5060	esflurbiprofen	PTGS2	M02AA29	Enzyme	Tclin	5743
5061	mepolizumab	IL5	R03DX09	Cytokine	Tclin	3567
5062	osimertinib	EGFR	L01EB04	Kinase	Tclin	1956
5062	osimertinib	INSR	L01EB04	Kinase	Tclin	3643
5062	osimertinib	KCNH2	L01EB04	Ion channel	Tclin	3757
5063	daratumumab	CD38	L01XC24	Tumour-associated antigen	Tclin	952
5066	tenecteplase	PLG	B01AD11	Enzyme	Tclin	5340
5067	ixazomib	PSMB5	L01XG03	Enzyme	Tclin	5693
5067	ixazomib	PSMB2	L01XG03	Enzyme	Tclin	5690
5067	ixazomib	PSMB1	L01XG03	Enzyme	Tclin	5689
5068	brivaracetam	SV2A	N03AX23	Transporter	Tclin	9900
5071	necitumumab	EGFR	L01XC22	Kinase	Tclin	1956
5072	elotuzumab	SLAMF7	L01XC23	Membrane receptor	Tclin	57823
5075	lesinurad	SLC22A12	M04AB05	Transporter	Tclin	116085
5075	lesinurad	SLC22A11	M04AB05	Transporter	Tclin	55867
5077	selexipag	PTGIR	B01AC27	GPCR	Tclin	5739
5078	lobeglitazone	PPARG	A10BG04, A10BD26	Nuclear hormone receptor	Tclin	5468
5078	lobeglitazone	PPARA	A10BG04, A10BD26	Nuclear hormone receptor	Tclin	5465
5083	ixekizumab	IL17A	L04AC13	Cytokine	Tclin	3605
5087	denileukin diftitox	IL2RA	L01XX29	Membrane receptor	Tclin	3559
5087	denileukin diftitox	IL2RB	L01XX29	Membrane receptor	Tclin	3560
5087	denileukin diftitox	IL2RG	L01XX29	Membrane receptor	Tclin	3561
5088	alefacept	CD2	L04AA15	Surface antigen	Tclin	914
5089	abatacept	CD80	L04AA24	Surface antigen	Tclin	941
5089	abatacept	CD86	L04AA24	Surface antigen	Tclin	942
5091	belatacept	CD80	L04AA28	Surface antigen	Tclin	941
5091	belatacept	CD86	L04AA28	Surface antigen	Tclin	942
5093	reslizumab	IL5	R03DX08	Cytokine	Tclin	3567
5105	rilonacept	IL1B	L04AC04	Cytokine	Tclin	3553
5105	rilonacept	IL1A	L04AC04	Cytokine	Tchem	3552
5105	rilonacept	IL1RN	L04AC04	Unclassified	Tchem	3557
5109	urokinase	PLG	B01AD04	Enzyme	Tclin	5340
5110	migalastat	GLA	A16AX14	Enzyme	Tclin	2717
5110	migalastat	GLB1	A16AX14	Enzyme	Tchem	2720
5110	migalastat	SI	A16AX14	Enzyme	Tchem	6476
5110	migalastat	GBA2	A16AX14	Enzyme	Tchem	57704
5110	migalastat	GAA	A16AX14	Enzyme	Tclin	2548
5110	migalastat	MGAM	A16AX14	Enzyme	Tclin	8972
5118	chromic chloride	FYN	NA	Kinase	Tclin	2534
5118	chromic chloride	EGFR	NA	Kinase	Tclin	1956
5133	venetoclax	BCL2	L01XX52	Cytosolic other	Tclin	596
5133	venetoclax	BCL2L1	L01XX52	Cytosolic other	Tchem	598
5133	venetoclax	BCL2L2	L01XX52	Cytosolic other	Tchem	599
5137	peginterferon beta-1a	IFNAR1	L03AB13	Membrane receptor	Tclin	3454
5137	peginterferon beta-1a	IFNAR2	L03AB13	Membrane receptor	Tclin	3455
5139	interferon beta-1a	IFNAR1	L03AB07	Membrane receptor	Tclin	3454
5139	interferon beta-1a	IFNAR2	L03AB07	Membrane receptor	Tclin	3455
5140	interferon beta-1b	IFNAR1	L03AB08	Membrane receptor	Tclin	3454
5140	interferon beta-1b	IFNAR2	L03AB08	Membrane receptor	Tclin	3455
5141	alteplase	PLG	B01AD02, S01XA13	Enzyme	Tclin	5340
5142	pimavanserin	HTR2A	N05AX17	GPCR	Tclin	3356
5142	pimavanserin	HTR2C	N05AX17	GPCR	Tclin	3358
5143	opicapone	COMT	N04BX04	Enzyme	Tclin	1312
5144	gluconolactone	GBA	NA	Enzyme	Tclin	2629
5149	choriogonadotropin alfa	LHCGR	G03GA08	GPCR	Tclin	3973
5151	atezolizumab	CD274	L01XC32	CD molecules	Tclin	29126
5155	obeticholic acid	NR1H4	A05AA04	Nuclear hormone receptor	Tclin	9971
5155	obeticholic acid	GPBAR1	A05AA04	GPCR	Tchem	151306
5157	darbepoetin alfa	EPOR	B03XA02	Membrane receptor	Tclin	2057
5158	peginterferon alfa-2a	IFNAR1	L03AB11, L03AB61	Membrane receptor	Tclin	3454
5158	peginterferon alfa-2a	IFNAR2	L03AB11, L03AB61	Membrane receptor	Tclin	3455
