act_id,struct_id,target_id,target_name,target_class,accession,gene,swissprot,act_value,act_unit,act_type,act_comment,act_source,relation,moa,moa_source,act_source_url,moa_source_url,action_type,first_in_class,tdl,act_ref_id,moa_ref_id,organism
186928,88,652,Protein P,Polyprotein,Q9IF40,P,Q9IF40_HBV,,,,Mechanism of Action; CHEMBL2362994; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL484,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL484,INHIBITOR,,,,,Hepatitis B virus
186929,1170,94,Potassium voltage-gated channel subfamily H member 2,Ion channel,Q12809,KCNH2,KCNH2_HUMAN,4.67,,IC50,Inhibition of human ERG in MCF7 cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL914,,,,Tclin,,,Homo sapiens
186930,150,127,Glucocorticoid receptor,Nuclear hormone receptor,P04150,NR3C1,GCR_HUMAN,,,,Mechanism of Action; CHEMBL2034; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200732,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200732,AGONIST,,Tclin,,,Homo sapiens
186931,1365,2007,Butyrylcholinesterase,Enzyme,Q9N1N9,BCHE,Q9N1N9_HORSE,6.47,,Ki,Reversible mixed-type inhibition of horse serum butyrylcholinesterase using acetylcholine bromide as substrate assessed as free enzyme-inhibitor complex by Lineweaver-Burk plot analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200933,,,,,,,Equus caballus
186932,1365,1793,Acetylcholinesterase,Enzyme,O42275,ache,ACES_ELEEL,5.89,,Ki,Reversible mixed-type inhibition of electric eel acetylcholinesterase using acetylcholine bromide as substrate assessed as free enzyme-inhibitor complex by Lineweaver-Burk plot analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200933,,,,,,,Electrophorus electricus
186933,1365,251,Acetylcholinesterase,Enzyme,P22303,ACHE,ACES_HUMAN,,,,Mechanism of Action; CHEMBL220; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200933,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200933,INHIBITOR,,Tclin,,,Homo sapiens
186934,353,1834,Glucocorticoid receptor,Transcription factor,P06536,Nr3c1,GCR_RAT,8.28,,IC50,Competitive displacement of [3H]dexamethasone from glucocorticoid receptor of rat liver cytosol,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200384,,,,,,,Rattus norvegicus
186935,353,127,Glucocorticoid receptor,Nuclear hormone receptor,P04150,NR3C1,GCR_HUMAN,,,,Mechanism of Action; CHEMBL2034; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200384,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200384,AGONIST,,Tclin,,,Homo sapiens
186936,924,411,"cGMP-specific 3',5'-cyclic phosphodiesterase",Enzyme,O76074,PDE5A,PDE5A_HUMAN,6.28,,IC50,Inhibitory activity against cyclic GMP-phosphodiesterase (PDE V) isolated from porcine aorta.,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin,,,Homo sapiens
186937,924,1891,Cyclic AMP-specific phosphodiesterase SSPDE4A1A,Enzyme,O77823,PDE4A,O77823_PIG,5.28,,IC50,"Inhibition of phosphodiesterase 4 (PDE4) from porcine liver, range 0.058-7.78",CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,,,,,,,Sus scrofa
186938,924,3484,Protein prune homolog,Enzyme,Q86TP1,PRUNE,PRUNE_HUMAN,6.11,,IC50,Inhibition of human prune assessed as reduction of cAMP-phosphodiesterase activity,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,,,,Tchem,,,Homo sapiens
186939,924,548,Equilibrative nucleoside transporter 1,Transporter,Q99808,SLC29A1,S29A1_HUMAN,8.5,,Ki,GRAC: human ENT1 selective inhibitor,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin,,,Homo sapiens
186940,924,2878,Phosphodiesterase 6,Enzyme,O43924|P16499|P18545|P35913|P51160|Q13956,PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H,CNCG_HUMAN|CNRG_HUMAN|PDE6A_HUMAN|PDE6B_HUMAN|PDE6C_HUMAN|PDE6D_HUMAN,6.9,,Ki,Inhibition of human phosphodiesterase 6,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin|Tclin|Tclin|Tclin|Tclin|Tclin,,,Homo sapiens
186941,924,831,"cAMP-specific 3',5'-cyclic phosphodiesterase 7B",Enzyme,Q9NP56,PDE7B,PDE7B_HUMAN,6,,IC50,GRAC: human PDE7B selective inhibitor,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin,,,Homo sapiens
186942,924,2877,Phosphodiesterase 7,Enzyme,Q13946|Q9NP56,PDE7A|PDE7B,PDE7A_HUMAN|PDE7B_HUMAN,6.22,,Ki,Inhibition of human phosphodiesterase 7,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin|Tclin,,,Homo sapiens
186943,924,2903,Phosphodiesterase 1,Enzyme,P54750|Q01064|Q14123,PDE1A|PDE1B|PDE1C,PDE1A_HUMAN|PDE1B_HUMAN|PDE1C_HUMAN,4.35,,IC50,Inhibition of [Ca(2+)]/calmodulin dependent phosphodiesterase PDE 1 of guinea pig ventricle,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin|Tclin|Tclin,,,Homo sapiens
186944,924,693,"cGMP-dependent 3',5'-cyclic phosphodiesterase",Enzyme,O00408,PDE2A,PDE2A_HUMAN,5.49,,IC50,"Inhibition of phosphodiesterase 2 (PDE2) from porcine platelets, range 2.54-4.14",CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin,,,Homo sapiens
186945,924,2849,Phosphodiesterase 3,Enzyme,Q13370|Q14432,PDE3A|PDE3B,PDE3A_HUMAN|PDE3B_HUMAN,4.37,,IC50,Inhibition of low Km cyclic cAMP phosphodiesterase PDE III of guinea pig ventricle,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin|Tclin,,,Homo sapiens
186946,924,1890,Cyclic nucleotide phosphodiesterase PDE3A,Enzyme,Q9XSW7,,Q9XSW7_PIG,4.36,,IC50,"Inhibition of phosphodiesterase 3 (PDE3) from porcine platelets, range 31.8-60.7",CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,,,,,,,Sus scrofa
186947,924,418,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",Enzyme,Q9HCR9,PDE11A,PDE11_HUMAN,6.4,,Ki,Inhibition of human phosphodiesterase 11,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,,,,Tchem,,,Homo sapiens
186948,924,446,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Enzyme,Q9Y233,PDE10A,PDE10_HUMAN,6,,Ki,Inhibitory activity against phosphodiesterase 10,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin,,,Homo sapiens
186949,924,845,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A",Enzyme,O60658,PDE8A,PDE8A_HUMAN,5.1,,IC50,GRAC: human PDE8A selective inhibitor,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL932,INHIBITOR,,Tclin,,,Homo sapiens
186950,597,2514,Solute carrier family 22 member 3,Transporter,O75751,SLC22A3,S22A3_HUMAN,6.39,,IC50,Inhibition of human OCT3-mediated ASP+ uptake expressed in HEK293 cells after 3 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186951,597,1634,Trypanothione reductase,Enzyme,P28593,TPR,TYTR_TRYCR,5.7,,Ki,"Inhibitory constant against recombinant Trypanosoma cruzi trypanothione reductase was determined photometrically at 25 degree C in TR assay buffer (40 mM Hepes, 1 mM EDTA, pH 7.5)",CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,,,,Trypanosoma cruzi
186952,597,920,Solute carrier family 22 member 1,Transporter,O15245,SLC22A1,S22A1_HUMAN,6.68,,IC50,Inhibition of human OCT1-mediated ASP+ uptake expressed in HEK293 cells after 3 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186953,597,2493,Solute carrier family 22 member 2,Transporter,O15244,SLC22A2,S22A2_HUMAN,6.4,,IC50,Inhibition of human OCT2-mediated ASP+ uptake expressed in HEK293 cells after 3 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186954,597,804,Matrix metalloproteinase-9,Enzyme,P14780,MMP9,MMP9_HUMAN,5.12,,IC50,Inhibition of human neutrophils gelatinase B after 30 mins by fluorescence plate reader,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186955,597,2495,Multidrug and toxin extrusion protein 2,Transporter,Q86VL8,SLC47A2,S47A2_HUMAN,6.3,,IC50,Inhibition of human MATE2K-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186956,597,2494,Multidrug and toxin extrusion protein 1,Transporter,Q96FL8,SLC47A1,S47A1_HUMAN,6.15,,IC50,Inhibition of human MATE1-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186957,597,567,72 kDa type IV collagenase,Enzyme,P08253,MMP2,MMP2_HUMAN,5.12,,IC50,Inhibition of human rheumatoid synovial fibroblasts gelatinase A after 30 mins by fluorescence plate reader,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL790,,,,Tchem,,,Homo sapiens
186958,200,1730,Pol polyprotein,Enzyme,Q72874,pol,Q72874_9HIV1,10.4,,Ki,Inhibition of HIV protease,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL116,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL116,INHIBITOR,,,,,Human immunodeficiency virus 1
186959,200,730,Cathepsin D,Enzyme,P07339,CTSD,CATD_HUMAN,4.82,,IC50,Inhibition of human cathepsin D,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL116,,,,Tchem,,,Homo sapiens
186960,91,47,P2Y purinoceptor 1,GPCR,P49652,P2RY1,P2RY1_MELGA,5.55,,EC50,Activation of Purinoceptor P2Y1-mediated phospholipase C in turkey erythrocyte membranes,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,,,,Meleagris gallopavo
186961,91,2033,Endoplasmin,Membrane other,P41148,HSP90B1,ENPL_CANFA,5.49,,IC50,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from dog Grp94 after 24 hrs by fluorescence polarization assay",CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,,,,Canis familiaris
186962,91,3485,"Heat shock protein 75 kDa, mitochondrial",Unclassified,Q12931,TRAP1,TRAP1_HUMAN,4.5,,IC50,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant human Trap-1 after 24 hrs by fluorescence polarization assay",CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,Tchem,,,Homo sapiens
186963,91,904,P2Y purinoceptor 11,GPCR,Q96G91,P2RY11,P2Y11_HUMAN,5.17,,EC50,Agonist activity at human GFP-tagged P2Y11R transfected in human 1321N1 cells assessed as induction of intracellular calcium mobilization by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,Tbio,,,Homo sapiens
186964,91,2043,MAP kinase-activated protein kinase 2,Kinase,P49137,MAPKAPK2,MAPK2_HUMAN,5.55,,IC50,Inhibition of human recombinant phospho-MK2 (36-400) by HTRF assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,Tchem,,,Homo sapiens
186965,91,3598,Adenylate kinase 2,Unclassified,P29410,Ak2,KAD2_RAT,4.05,,Ki,"Inhibitory activity against rat adenylate kinase II was determined in the presence of ATP, non competitive inhibition",CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,,,,Rattus norvegicus
186966,91,600,P2Y purinoceptor 4,GPCR,P51582,P2RY4,P2RY4_HUMAN,6.2,,Ki,GRAC: human P2Y4 selective antagonist,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,Tchem,,,Homo sapiens
186967,91,832,P2Y purinoceptor 1,GPCR,P47900,P2RY1,P2RY1_HUMAN,6.07,,EC50,Agonist activity at human GFP-tagged P2Y1R transfected in human 1321N1 cells assessed as induction of intracellular calcium mobilization by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL14249,,,,Tchem,,,Homo sapiens
186968,3142,127,Glucocorticoid receptor,Nuclear hormone receptor,P04150,NR3C1,GCR_HUMAN,,,,Mechanism of Action; CHEMBL2034; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201749,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201749,AGONIST,,Tclin,,,Homo sapiens
186969,239,662,Tissue-type plasminogen activator,Enzyme,P00750,PLAT,TPA_HUMAN,4.06,,Ki,Inhibition of human t-PA,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1166,,,,Tclin,,,Homo sapiens
186970,239,1626,Cationic trypsin,Enzyme,P00760,,TRY1_BOVIN,5.54,,Ki,Inhibition of bovine trypsin,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1166,,,,,,,Bos taurus
186973,566,3447,Bacterial penicillin-binding protein,Enzyme,P02918|P02919|P08506|P0AD65|P0AD68|P0AEB2|P24228,dacA|dacB|dacC|ftsI|mrcA|mrcB|mrdA,DACA_ECOLI|DACB_ECOLI|DACC_ECOLI|FTSI_ECOLI|PBP2_ECOLI|PBPA_ECOLI|PBPB_ECOLI,,,,Mechanism of Action; CHEMBL2354204; PROTEIN FAMILY,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095930,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1095930,INHIBITOR,,,,,Escherichia coli (strain K12)
186978,538,3447,Bacterial penicillin-binding protein,Enzyme,P02918|P02919|P08506|P0AD65|P0AD68|P0AEB2|P24228,dacA|dacB|dacC|ftsI|mrcA|mrcB|mrdA,DACA_ECOLI|DACB_ECOLI|DACC_ECOLI|FTSI_ECOLI|PBP2_ECOLI|PBPA_ECOLI|PBPB_ECOLI,,,,Mechanism of Action; CHEMBL2354204; PROTEIN FAMILY,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201224,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201224,INHIBITOR,,,,,Escherichia coli (strain K12)
186979,62,703,Estradiol 17-beta-dehydrogenase 1,Enzyme,P14061,HSD17B1,DHB1_HUMAN,4.73,,IC50,Inhibition of human recombinant 17betaHSD1 expressed in HEK293 cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL207413,,,,Tchem,,,Homo sapiens
186980,62,896,Corticosteroid 11-beta-dehydrogenase isozyme 1,Enzyme,P28845,HSD11B1,DHI1_HUMAN,6.1,,IC50,Inhibition of human recombinant 11-beta-HSD1 expressed in HEK293 cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL207413,,,,Tclin,,,Homo sapiens
186981,62,811,Corticosteroid 11-beta-dehydrogenase isozyme 2,Enzyme,P80365,HSD11B2,DHI2_HUMAN,6.7,,IC50,Inhibition of human recombinant 11-beta-HSD2 expressed in HEK293 cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL207413,,,,Tchem,,,Homo sapiens
186982,62,707,Estradiol 17-beta-dehydrogenase 2,Enzyme,P37059,HSD17B2,DHB2_HUMAN,5.42,,IC50,Inhibition of human recombinant 17-beta-HSD2 expressed in HEK293 cells,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL207413,,,,Tchem,,,Homo sapiens
186983,1635,2494,Multidrug and toxin extrusion protein 1,Transporter,Q96FL8,SLC47A1,S47A1_HUMAN,4.76,,IC50,Inhibition of human MATE1-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201187,,,,Tchem,,,Homo sapiens
186984,1635,510,C-C chemokine receptor type 5,GPCR,P51681,CCR5,CCR5_HUMAN,7.6,,Kd,Binding affinity to CCR5,CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201187,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201187,ANTAGONIST,,Tclin,,,Homo sapiens
186985,1635,3616,C-C chemokine receptor type 5,GPCR,P61813,CCR5,CCR5_MACMU,9.62,,Ki,Displacement of [125I]-MIP-1alpha from CCR5 in rhesus monkey Chem-1 cell membranes after 120 mins by liquid scintillation counting analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201187,,,,,,,Macaca mulatta
186986,2583,125,Angiotensin-converting enzyme,Enzyme,P12821,ACE,ACE_HUMAN,5.22,,Ki,Inhibition of ACE (unknown origin) assessed as 3-Hydroxybutyril-glycil-glycil-glycine conversion to 3-hydroxybutyric acid after 60 mins by WST assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,,,,Tclin,,,Homo sapiens
186987,2583,385,Type-1 angiotensin II receptor,GPCR,P30556,AGTR1,AGTR1_HUMAN,9.31,,IC50,"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after 60 mins by scintillation counting",CHEMBL,=,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,ANTAGONIST,,Tclin,,,Homo sapiens
186988,2583,395,Peroxisome proliferator-activated receptor gamma,Nuclear hormone receptor,P37231,PPARG,PPARG_HUMAN,5.82,,EC50,Partial agonist activity at human PPARgamma-LBD/Gal4 DNA binding domain by transactivation assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,,,,Tclin,,,Homo sapiens
186989,2583,2494,Multidrug and toxin extrusion protein 1,Transporter,Q96FL8,SLC47A1,S47A1_HUMAN,4.75,,IC50,Inhibition of human MATE1-mediated ASP+ uptake expressed in HEK293 cells after 1.5 mins by fluorescence assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,,,,Tchem,,,Homo sapiens
186990,2583,1731,Type-1B angiotensin II receptor,GPCR,P29089,Agtr1b,AGTRB_RAT,8.52,,IC50,Inhibition of specific binding of [125I]angiotensin-II to angiotensin 1 receptor in rat lung membrane preparation,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,,,,,,,Rattus norvegicus
186991,2583,862,Type-2 angiotensin II receptor,GPCR,P50052,AGTR2,AGTR2_HUMAN,9.48,,IC50,Displacement of [125I]Sar1 Ile8-Ang 2 from angiotensin 2 AT2 receptor after 180 mins by gamma counting,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,,,,Tchem,,,Homo sapiens
186992,2583,2071,Type-1A angiotensin II receptor,GPCR,P25095,Agtr1,AGTRA_RAT,9.64,,Ki,Displacement of [125I]SI-Ang2 from AT1 receptor in Sprague-Dawley rat liver membrane,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1017,,,,,,,Rattus norvegicus
186999,2269,680,Arachidonate 15-lipoxygenase,Enzyme,P16050,ALOX15,LOX15_HUMAN,4.85,,IC50,Inhibition of 15-lipoxygenase by LMB assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL608,,,,Tchem,,,Homo sapiens
187000,2269,945,ATP-binding cassette sub-family A member 1,Transporter,O95477,ABCA1,ABCA1_HUMAN,,,,Mechanism of Action; CHEMBL2362986; SINGLE PROTEIN,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL608,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL608,INHIBITOR,,Tclin,,,Homo sapiens
187001,2187,2100,Beta-lactamase,Enzyme,A2RP81,blaPER-2,A2RP81_CITFR,6.7,,Ki,Inhibition of Citrobacter freundii PER2 beta lactamase,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL702,,,,,,,Citrobacter freundii
187002,2187,3447,Bacterial penicillin-binding protein,Enzyme,P02918|P02919|P08506|P0AD65|P0AD68|P0AEB2|P24228,dacA|dacB|dacC|ftsI|mrcA|mrcB|mrdA,DACA_ECOLI|DACB_ECOLI|DACC_ECOLI|FTSI_ECOLI|PBP2_ECOLI|PBPA_ECOLI|PBPB_ECOLI,,,,Mechanism of Action; CHEMBL2354204; PROTEIN FAMILY,CHEMBL,,1,CHEMBL,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL702,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL702,INHIBITOR,,,,,Escherichia coli (strain K12)
187003,321,2049,Baculoviral IAP repeat-containing protein 5,Unclassified,O15392,BIRC5,BIRC5_HUMAN,5.1,,Kd,Binding affinity to human survivin expressed in Escherichia coli BL21 cells after 30 mins,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL232201,,,,Tchem,,,Homo sapiens
187004,1328,861,Bcl-2-like protein 1,Cytosolic other,Q07817,BCL2L1,B2CL1_HUMAN,6.32,,Ki,Displacement of FAM-Bak from human Bcl-xL by FP assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,Tchem,,,Homo sapiens
187005,1328,3487,Kinesin-like protein 1,Unclassified,P52732,KIF11,KIF11_HUMAN,4.97,,IC50,Inhibition of human recombinant Eg5 ATPase activity expressed in Escherichia coli after 30 mins by malachite green-based spectrophotometric analysis,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,Tchem,,,Homo sapiens
187006,1328,1302,"Malate dehydrogenase, mitochondrial",Enzyme,P00346,MDH2,MDHM_PIG,5.55,,IC50,Inhibition of pig heart mitochondrial MDH,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,,,,Sus scrofa
187007,1328,525,Apoptosis regulator Bcl-2,Cytosolic other,P10415,BCL2,BCL2_HUMAN,6.77,,Ki,Displacement of FAM-Bim peptide from human Bcl2 by fluorescence polarization assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,Tclin,,,Homo sapiens
187008,1328,314,Aldose reductase,Enzyme,P15121,AKR1B1,ALDR_HUMAN,6.3,,Ki,The compound was tested for inhibitory activity against Aldose reductase from human placenta,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,Tclin,,,Homo sapiens
187009,1328,250,Beta-lactamase,Enzyme,P00811,ampC,AMPC_ECOLI,4.34,,IC50,Inhibition of Escherichia coli AmpC beta lactamase using relaxed assay conditions in presence of 0.00001% Triton X-100 detergent,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,,,,Escherichia coli (strain K12)
187010,1328,2047,"Malate dehydrogenase, cytoplasmic",Enzyme,P11708,MDH1,MDHC_PIG,5.24,,IC50,Inhibition of pig cytosolic MDH,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,,,,Sus scrofa
187011,1328,2046,Malate dehydrogenase,Enzyme,Q6VVP7,,Q6VVP7_PLAFA,5.69,,IC50,Inhibition of Plasmodium falciparum MDH,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,,,,Plasmodium falciparum
187012,1328,2045,Lactate dehydrogenase,Enzyme,Q0PJ46,LDH,Q0PJ46_PLAFA,5.58,,IC50,Inhibition of Plasmodium falciparum LDH,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,,,,Plasmodium falciparum
187013,1328,3486,Apoptosis regulator Bcl-W,Cytosolic other,Q92843,BCL2L2,B2CL2_HUMAN,4.75,,Ki,Displacement of Flu-Bak peptide from recombinant antiapoptotic Bcl-w protein by fluorescence polarization assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,Tchem,,,Homo sapiens
187014,1328,859,Induced myeloid leukemia cell differentiation protein Mcl-1,Cytosolic other,Q07820,MCL1,MCL1_HUMAN,6.74,,Ki,Displacement of FAM-Bid from human Mcl1 by FP assay,CHEMBL,=,,,https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL51483,,,,Tchem,,,Homo sapiens
