id,code,chemical_substance,l1_code,l1_name,l2_code,l2_name,l3_code,l3_name,l4_code,l4_name,chemical_substance_count
4898,V03AC02,deferiprone,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AC,Iron chelating agents,1
4899,V03AC03,deferasirox,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AC,Iron chelating agents,1
4900,V03AE01,polystyrene sulfonate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,2
4901,V03AE02,sevelamer,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4902,V03AE03,lanthanum carbonate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4903,V03AE04,calcium acetate and magnesium carbonate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4904,V03AE05,sucroferric oxyhydroxide,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4905,V03AE06,colestilan,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4906,V03AE07,calcium acetate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4907,V03AE08,ferric citrate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4908,V03AE09,patiromer calcium,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4909,V03AE10,sodium zirconium cyclosilicate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AE,Drugs for treatment of hyperkalemia and hyperphosphatemia,1
4910,V03AF01,mesna,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4911,V03AF02,dexrazoxane,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4912,V03AF03,calcium folinate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4913,V03AF04,calcium levofolinate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4914,V03AF05,amifostine,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4915,V03AF06,sodium folinate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4916,V03AF07,rasburicase,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4917,V03AF08,palifermin,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4918,V03AF09,glucarpidase,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4919,V03AF10,sodium levofolinate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,1
4920,V03AF11,arginine and lysine,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AF,Detoxifying agents for antineoplastic treatment,2
4921,V03AG01,sodium cellulose phosphate,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AG,Drugs for treatment of hypercalcemia,0
4922,V03AH01,diazoxide,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AH,Drugs for treatment of hypoglycemia,1
4923,V03AN01,oxygen,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,1
4924,V03AN02,carbon dioxide,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,1
4925,V03AN03,helium,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,1
4926,V03AN04,nitrogen,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,1
4927,V03AN05,medical air,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AN,Medical gases,0
4928,V03AX02,nalfurafine,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,1
4929,V03AX03,cobicistat,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AX,Other therapeutic products,1
4930,V03AZ01,ethanol,V,VARIOUS,V03,ALL OTHER THERAPEUTIC PRODUCTS,V03A,ALL OTHER THERAPEUTIC PRODUCTS,V03AZ,Nerve depressants,1
4931,V04CA01,tolbutamide,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CA,Tests for diabetes,1
4932,V04CA02,glucose,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CA,Tests for diabetes,1
4933,V04CB01,vitamin A concentrates,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CB,Tests for fat absorption,0
4934,V04CC01,sorbitol,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,1
4935,V04CC02,magnesium sulfate,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,1
4936,V04CC03,sincalide,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,1
4937,V04CC04,ceruletide,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CC,Tests for bile duct patency,1
4938,V04CD01,metyrapone,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,1
4939,V04CD03,sermorelin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,1
4940,V04CD04,corticorelin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,1
4941,V04CD05,somatorelin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,1
4942,V04CD06,macimorelin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CD,Tests for pituitary function,1
4943,V04CE01,galactose,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,1
4944,V04CE02,sulfobromophthalein,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,1
4945,V04CE03,methacetin (13C),V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CE,Tests for liver functional capacity,0
4946,V04CF01,tuberculin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CF,Tuberculosis diagnostics,0
4947,V04CG01,cation exchange resins,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,0
4948,V04CG02,betazole,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,1
4949,V04CG03,histamine phosphate,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,1
4950,V04CG04,pentagastrin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,1
4951,V04CG05,methylthioninium chloride,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,1
4952,V04CG30,caffeine and sodium benzoate,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CG,Tests for gastric secretion,2
4953,V04CH01,inulin and other polyfructosans,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,1
4954,V04CH02,indigo carmine,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,1
4955,V04CH03,phenolsulfonphthalein,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,1
4956,V04CH04,alsactide,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,1
4957,V04CH30,aminohippuric acid,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CH,Tests for renal function and ureteral injuries,1
4958,V04CJ01,thyrotropin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CJ,Tests for thyreoidea function,1
4959,V04CJ02,protirelin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CJ,Tests for thyreoidea function,1
4960,V04CK01,secretin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,1
4961,V04CK02,pancreozymin (cholecystokinin),V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,0
4962,V04CK03,bentiromide,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CK,Tests for pancreatic function,1
4963,V04CM01,gonadorelin,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CM,Tests for fertility disturbances,1
4964,V04CX01,indocyanine green,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4965,V04CX02,folic acid,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4966,V04CX03,methacholine,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4967,V04CX04,mannitol,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4968,V04CX05,13C-urea,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4969,V04CX06,hexaminolevulinate,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4970,V04CX07,edrophonium,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,1
4971,V04CX08,carbon monoxide,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,0
4972,V04CX09,patent blue,V,VARIOUS,V04,DIAGNOSTIC AGENTS,V04C,OTHER DIAGNOSTIC AGENTS,V04CX,Other diagnostic agents,0
4973,V06DC01,glucose,V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DC,Carbohydrates,1
4974,V06DC02,fructose,V,VARIOUS,V06,GENERAL NUTRIENTS,V06D,OTHER NUTRIENTS,V06DC,Carbohydrates,1
4975,V08AA01,diatrizoic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4976,V08AA02,metrizoic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4977,V08AA03,iodamide,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4978,V08AA04,iotalamic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4979,V08AA05,ioxitalamic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4980,V08AA06,ioglicic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4981,V08AA07,acetrizoic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4982,V08AA08,iocarmic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4983,V08AA09,methiodal,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4984,V08AA10,diodone,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AA,"Watersoluble, nephrotropic, high osmolar X-ray contrast media",1
4985,V08AB01,metrizamide,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4986,V08AB02,iohexol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4987,V08AB03,ioxaglic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4988,V08AB04,iopamidol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4989,V08AB05,iopromide,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4990,V08AB06,iotrolan,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4991,V08AB07,ioversol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4992,V08AB08,iopentol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4993,V08AB09,iodixanol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4994,V08AB10,iomeprol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4995,V08AB11,iobitridol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4996,V08AB12,ioxilan,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AB,"Watersoluble, nephrotropic, low osmolar X-ray contrast media",1
4997,V08AC01,iodoxamic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
4998,V08AC02,iotroxic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
4999,V08AC03,ioglycamic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5000,V08AC04,adipiodone,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5001,V08AC05,iobenzamic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5002,V08AC06,iopanoic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5003,V08AC07,iocetamic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5004,V08AC08,sodium iopodate,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5005,V08AC09,tyropanoic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5006,V08AC10,calcium iopodate,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AC,"Watersoluble, hepatotropic X-ray contrast media",1
5007,V08AD01,ethyl esters of iodised fatty acids,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AD,Non-watersoluble X-ray contrast media,0
5008,V08AD02,iopydol,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AD,Non-watersoluble X-ray contrast media,1
5009,V08AD03,propyliodone,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AD,Non-watersoluble X-ray contrast media,1
5010,V08AD04,iofendylate,V,VARIOUS,V08,CONTRAST MEDIA,V08A,"X-RAY CONTRAST MEDIA, IODINATED",V08AD,Non-watersoluble X-ray contrast media,1
5011,V08BA01,barium sulfate with suspending agents,V,VARIOUS,V08,CONTRAST MEDIA,V08B,"X-RAY CONTRAST MEDIA, NON-IODINATED",V08BA,Barium sulfate containing X-ray contrast media,1
5012,V08BA02,barium sulfate without suspending agents,V,VARIOUS,V08,CONTRAST MEDIA,V08B,"X-RAY CONTRAST MEDIA, NON-IODINATED",V08BA,Barium sulfate containing X-ray contrast media,0
5013,V08CA01,gadopentetic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5014,V08CA02,gadoteric acid,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5015,V08CA03,gadodiamide,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5016,V08CA04,gadoteridol,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5017,V08CA05,mangafodipir,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5018,V08CA06,gadoversetamide,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5019,V08CA07,ferric ammonium citrate,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,0
5020,V08CA08,gadobenic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5021,V08CA09,gadobutrol,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5022,V08CA10,gadoxetic acid,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5023,V08CA11,gadofosveset,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CA,Paramagnetic contrast media,1
5024,V08CB01,ferumoxsil,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CB,Superparamagnetic contrast media,1
5025,V08CB02,ferristene,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CB,Superparamagnetic contrast media,0
5026,V08CB03,"iron oxide, nanoparticles",V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CB,Superparamagnetic contrast media,1
5027,V08CX01,perflubron,V,VARIOUS,V08,CONTRAST MEDIA,V08C,MAGNETIC RESONANCE IMAGING CONTRAST MEDIA,V08CX,Other magnetic resonance imaging contrast media,1
5028,V08DA01,"perflutren, human albumin microspheres",V,VARIOUS,V08,CONTRAST MEDIA,V08D,ULTRASOUND CONTRAST MEDIA,V08DA,Ultrasound contrast media,1
5029,V08DA02,microparticles of galactose,V,VARIOUS,V08,CONTRAST MEDIA,V08D,ULTRASOUND CONTRAST MEDIA,V08DA,Ultrasound contrast media,1
5030,V08DA03,perflenapent,V,VARIOUS,V08,CONTRAST MEDIA,V08D,ULTRASOUND CONTRAST MEDIA,V08DA,Ultrasound contrast media,1
5031,V08DA04,"perflutren, phospholipid microspheres",V,VARIOUS,V08,CONTRAST MEDIA,V08D,ULTRASOUND CONTRAST MEDIA,V08DA,Ultrasound contrast media,1
5032,V08DA05,"sulfur hexafluoride, phospholipid microspheres",V,VARIOUS,V08,CONTRAST MEDIA,V08D,ULTRASOUND CONTRAST MEDIA,V08DA,Ultrasound contrast media,1
5033,V08DA06,"perflubutane, phospholipid microspheres",V,VARIOUS,V08,CONTRAST MEDIA,V08D,ULTRASOUND CONTRAST MEDIA,V08DA,Ultrasound contrast media,1
5034,V09AA01,technetium (99mTc) exametazime,V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AA,Technetium (99mTc) compounds,0
5035,V09AA02,technetium (99mTc) bicisate,V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AA,Technetium (99mTc) compounds,0
5036,V09AB01,iodine iofetamine (123I),V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AB,Iodine (123I) compounds,0
5037,V09AB02,iodine iolopride (123I),V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AB,Iodine (123I) compounds,0
5038,V09AB03,iodine ioflupane (123I),V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AB,Iodine (123I) compounds,0
5039,V09AX01,indium (111In) pentetic acid,V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AX,Other central nervous system diagnostic radiopharmaceuticals,0
5040,V09AX03,iodine (124I) 2beta-carbomethoxy-3beta-(4 iodophenyl)-tropane,V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AX,Other central nervous system diagnostic radiopharmaceuticals,0
5041,V09AX04,flutemetamol (18F),V,VARIOUS,V09,DIAGNOSTIC RADIOPHARMACEUTICALS,V09A,CENTRAL NERVOUS SYSTEM,V09AX,Other central nervous system diagnostic radiopharmaceuticals,1
