syn_id,id,name,preferred_name,parent_id,lname
19050,4176,CB7630,,,cb7630
19051,209,anagrelide hydrochloride monohydrate,,,anagrelide hydrochloride monohydrate
19052,4318,afatinib maleate,,,afatinib maleate
19053,4538,ferric citrate trihydrate,,,ferric citrate trihydrate
19054,4304,dapagliflozin propylene glycolate hydrate,,,dapagliflozin propylene glycolate hydrate
19055,2584,temafloxacin hydrochloride,,,temafloxacin hydrochloride
19056,1838,rapenton,,,rapenton
19057,1838,RA-233,,,ra-233
19058,296,belotecan hydrochloride,,,belotecan hydrochloride
19059,296,CKD602,,,ckd602
19060,296,CKD-602,,,ckd-602
19061,1120,DX-8951a,,,dx-8951a
19062,1120,DX-8951f,,,dx-8951f
19063,1120,exatecan mesylate,,,exatecan mesylate
19191,,eslicarbazepine,,54,eslicarbazepine
19064,1120,exatecan hydrochloride,,,exatecan hydrochloride
19065,2325,NM441,,,nm441
19066,2455,MST-16,,,mst-16
19067,2455,perazolin,,,perazolin
19068,2965,NK631,,,nk631
19069,2965,NK-631,,,nk-631
19070,2985,polymannoacetate,,,polymannoacetate
19071,4617,prolycopene,,,prolycopene
19072,4721,BMS201038,,,bms201038
19073,5022,flibanserin,1,,flibanserin
19074,5022,addyi,,,addyi
19075,5022,ectris,,,ectris
19076,5022,BIMT-17,,,bimt-17
19077,5022,BIMT 17,,,bimt 17
19078,880,difluorophenylsalicylic acid,,,difluorophenylsalicylic acid
19079,880,MK-647,,,mk-647
19080,835,MPV1440,,,mpv1440
19084,5024,dibotermin alfa,1,,dibotermin alfa
19085,5024,inductos,,,inductos
19086,5024,rhBMP-2,,,rhbmp-2
19087,5024,recombinant human Bone Morphogenetic Protein-2,,,recombinant human bone morphogenetic protein-2
19088,220,anileridine monohydrochloride,,,anileridine monohydrochloride
19089,220,anileridine dihydrochloride,,,anileridine dihydrochloride
19090,228,apomorphine chloride,,,apomorphine chloride
19091,242,OPC-14597,,,opc-14597
19092,522,carvedilol hydrochloride,,,carvedilol hydrochloride
19093,522,carvedilol HCl,,,carvedilol hcl
19094,522,"BM 14,190",,,"bm 14,190"
19095,725,N-Methylmorphine,,,n-methylmorphine
19096,1043,ergotaminine,,,ergotaminine
19097,1531,SCH 19927,,,sch 19927
19098,1531,SCH-19927,,,sch-19927
19099,1613,loxipine maleate,,,loxipine maleate
19100,1764,methylergometrin,,,methylergometrin
19101,1982,LY 170053,,,ly 170053
19102,1982,LY-170053,,,ly-170053
19103,2112,SM-9018,,,sm-9018
19104,2112,SM 9018,,,sm 9018
19105,2562,LY-253352,,,ly-253352
19106,2172,R6238,,,r6238
19107,2172,R-6238,,,r-6238
19108,2233,pramipexol dihydrobromide,,,pramipexol dihydrobromide
19109,2389,"R 64,766",,,"r 64,766"
19110,2740,flupazine,,,flupazine
19111,2758,trimipramine mesylate,,,trimipramine mesylate
19112,2758,trimipramine monohydrochloride,,,trimipramine monohydrochloride
19113,2869,zomigoro,,,zomigoro
19114,2869,311C90,,,311c90
19115,112,aminohydroxybutane bisphosphonate,,,aminohydroxybutane bisphosphonate
19117,112,MK-217,,,mk-217
19118,38,calcium acetylhomotaurinate,,,calcium acetylhomotaurinate
19119,38,N-acetylhomotaurine,,,n-acetylhomotaurine
19120,38,calcium acetylhomotaurine,,,calcium acetylhomotaurine
19121,144,amantadine sulfate,,,amantadine sulfate
19122,489,carbamazepine anhydrous,,,carbamazepine anhydrous
19123,489,carbamazepine phosphate,,,carbamazepine phosphate
19124,489,carbamazepine tartrate,,,carbamazepine tartrate
19125,2806,CGP 48933,,,cgp 48933
19126,2806,CGP-48933,,,cgp-48933
19127,1551,PhXA41,,,phxa41
19128,2466,PD 131501,,,pd 131501
19129,2466,AT-4140,,,at-4140
19130,2466,CI-978,,,ci-978
19131,78,isoacitretin,,,isoacitretin
19132,78,isoetretin,,,isoetretin
19133,1302,gliquidone calcium,,,gliquidone calcium
19134,1302,gliquidone monosodium,,,gliquidone monosodium
19135,1302,gliquidone sodium,,,gliquidone sodium
19136,505,sulfaninylbutylurea,,,sulfaninylbutylurea
19137,505,butylcarbamide,,,butylcarbamide
19138,307,benfluorex hydrochloride,,,benfluorex hydrochloride
19139,4399,ppromacta,,,ppromacta
19140,741,disodium cromoglycate,,,disodium cromoglycate
19141,926,disopyramide tartrate,,,disopyramide tartrate
19142,926,disopyramide monohydrochloride,,,disopyramide monohydrochloride
19143,926,disopyramide hydrochloride,,,disopyramide hydrochloride
19144,4854,clinagel potassium salt,,,clinagel potassium salt
19145,4854,clinagel sodium,,,clinagel sodium
19146,4854,clinagel sodium salt,,,clinagel sodium salt
19147,4656,meprothixol,,,meprothixol
19148,4562,gepirone monohydrochloride,,,gepirone monohydrochloride
19149,4562,gepirone hydrochloride,,,gepirone hydrochloride
19150,4562,gepirone HCl,,,gepirone hcl
19151,4467,"ICI-141,292",,,"ici-141,292"
19152,2862,A-64077,,,a-64077
19153,2862,A 64077,,,a 64077
19154,4794,gramicidin D,,,gramicidin d
19155,4794,gramicidine,,,gramicidine
19156,4794,gramicidin Dubos,,,gramicidin dubos
19157,231,amidonal,,,amidonal
19158,231,fiboran,,,fiboran
19159,2112,perospirone hydrochloride,,,perospirone hydrochloride
19160,2112,perospirone hydrochloride dihydrate,,,perospirone hydrochloride dihydrate
19161,2112,perospirone HCl,,,perospirone hcl
19162,2112,perospirone hydrochloride hydrate,,,perospirone hydrochloride hydrate
19163,1255,"ICI 182,780",,,"ici 182,780"
19164,942,"UK-68,798",,,"uk-68,798"
19165,454,BC 2627,,,bc 2627
19166,454,BC-2627,,,bc-2627
19167,2528,sulfoxyphenylpyrazolidin,,,sulfoxyphenylpyrazolidin
19168,973,GG745,,,gg745
19169,973,GG-745,,,gg-745
19170,1980,sandostatine,,,sandostatine
19177,,paramethasone,1,147,paramethasone
19178,,hydroxyprogesterone,,148,hydroxyprogesterone
19179,,fludrocortisone,,149,fludrocortisone
19180,,pregnenolone,,150,pregnenolone
19181,,diflorasone,,151,diflorasone
19182,,clorcortelone,1,152,clorcortelone
19183,,tedizolid,,2,tedizolid
19184,,isavuconazole,,5,isavuconazole
19185,,isoflupredone,,20,isoflupredone
19186,,hydroxyestrone,,31,hydroxyestrone
19187,,anagestone,,34,anagestone
19188,,artisone,,35,artisone
19189,,delmadinone,,39,delmadinone
19190,,etiprednol,,48,etiprednol
19192,,fluocinolone,,65,fluocinolone
19193,,candesartan,,72,candesartan
19194,,colforsin,,73,colforsin
19195,,dabigatran,,75,dabigatran
19196,,ceftaroline,,76,ceftaroline
19197,,amtolmetin,,79,amtolmetin
19198,,ingenol,,80,ingenol
19199,,ceftobiprole,,81,ceftobiprole
19200,,olmesartan,1,82,olmesartan
19201,,omacetaxine,,84,omacetaxine
19202,,tebipenem,,88,tebipenem
19203,,cefditoren,,93,cefditoren
19204,,lithium,,107,lithium
19205,,delaprilat,,110,delaprilat
19206,,spiraprilat,,111,spiraprilat
19207,,zofenoprilat,,114,zofenoprilat
19208,,cilazaprilat,,115,cilazaprilat
19209,,ramiprilat,,116,ramiprilat
19210,,perindoprilat,,119,perindoprilat
19211,,moexiprilat,,121,moexiprilat
19212,,misoprostol acid,,123,misoprostol acid
19213,,LBQ657,,132,lbq657
19214,,epinine,,133,epinine
19215,,melagatran,,135,melagatran
19216,,roxatidine,,138,roxatidine
19217,,pipotiazine,,139,pipotiazine
19218,,clobetasol,,140,clobetasol
19219,,ulobetasol,,141,ulobetasol
19220,,beclometasone,1,142,beclometasone
19221,,bolandiol,,143,bolandiol
19222,,drostanolone,,144,drostanolone
19223,,fluocortin,,153,fluocortin
19224,,cefpodoxime,,154,cefpodoxime
19225,,abiraterone,,156,abiraterone
19226,,cyproterone,,157,cyproterone
19227,1757,methylscopolamine bromide,,,methylscopolamine bromide
19175,,beclomethasone,,142,beclomethasone
19882,2090,pentamidin,,,pentamidin
19883,2090,pentamidine mesylate,,,pentamidine mesylate
19884,2090,pentamidine mesilate,,,pentamidine mesilate
19885,3493,propamidine dihydrochloride,,,propamidine dihydrochloride
19886,3493,propamidine hydrochloride,,,propamidine hydrochloride
19887,3493,propamidine HCl,,,propamidine hcl
19888,3493,propamidine isetionate,,,propamidine isetionate
19889,3493,propamidine isethionate,,,propamidine isethionate
19891,1398,hydroxystilbamidine hydrochloride,,,hydroxystilbamidine hydrochloride
19892,3275,hexamidine diisethionate,,,hexamidine diisethionate
19893,3275,hexamidine isethionate,,,hexamidine isethionate
19894,3275,hexamidine isetionate,,,hexamidine isetionate
19895,3275,hexamidine dihydrochloride,,,hexamidine dihydrochloride
19896,3275,hexamidine hydrochloride,,,hexamidine hydrochloride
19897,3275,hexamidine HCl,,,hexamidine hcl
19898,3275,hexomedin,,,hexomedin
19902,3137,dibrompropamidine hydrochloride,,,dibrompropamidine hydrochloride
19903,3137,dibrompropamidine HCl,,,dibrompropamidine hcl
19904,3137,dibromopropamidine isethionate,,,dibromopropamidine isethionate
19905,3137,dibromopropamidine isetionate,,,dibromopropamidine isetionate
19906,3137,dibropropamidine isethionate,,,dibropropamidine isethionate
19907,3137,dibrompropamidine isetionate,,,dibrompropamidine isetionate
19908,3137,dibrompropamidine isethionate,,,dibrompropamidine isethionate
19912,3137,dibrompropamidine diisetionate,,,dibrompropamidine diisetionate
19913,2111,perlapine monohydrochloride,,,perlapine monohydrochloride
19914,2111,perlapine hydrochloride,,,perlapine hydrochloride
19915,2111,perlapine HCl,,,perlapine hcl
19916,2111,HUF-2333,,,huf-2333
19917,1867,nafamostat dihydrochloride,,,nafamostat dihydrochloride
19918,1867,nafamostat hydrochloride,,,nafamostat hydrochloride
19919,1867,nafamostat HCl,,,nafamostat hcl
19920,1867,ronastat,,,ronastat
19921,1945,nitrodiazepam,,,nitrodiazepam
19922,2614,myolastan,,,myolastan
19923,1056,tasedan,,,tasedan
19924,1190,fludiazepan,,,fludiazepan
19925,1092,CM6912,,,cm6912
19926,1092,CM-6912,,,cm-6912
19927,,loflazepic acid,,168,loflazepic acid
19928,,CM 6913,,168,cm 6913
19929,2729,"U-33,030",,,"u-33,030"
19930,2729,"U 33,030",,,"u 33,030"
19931,2729,"U33,030",,,"u33,030"
19933,1812,Agr 1240,,,agr 1240
19934,1812,30038CM,,,30038cm
19935,3249,lusedra,,,lusedra
19936,1872,naftifin,,,naftifin
19937,3574,AR-L 115 BS,,,ar-l 115 bs
19938,2321,propazoline,,,propazoline
19939,3498,protiofat,,,protiofat
19942,919,difenpiramide sulfate,,,difenpiramide sulfate
19943,919,difenpiramide maleate,,,difenpiramide maleate
19944,919,difenpiramide monohydrochloride,,,difenpiramide monohydrochloride
19945,919,difenpiramide hydrochloride,,,difenpiramide hydrochloride
19946,919,difenpiramide HCl,,,difenpiramide hcl
19947,658,oroxadin,,,oroxadin
19949,95,benzhydrylsulfinylacetohydroxamic acid,,,benzhydrylsulfinylacetohydroxamic acid
19950,95,adrafinyl,,,adrafinyl
19951,95,CRL-40028,,,crl-40028
19952,3692,butaverine hydrochloride,,,butaverine hydrochloride
19953,3692,butaverine HCl,,,butaverine hcl
19955,301,bencyclane fumarate,,,bencyclane fumarate
19957,602,clomethiazole edisilate,,,clomethiazole edisilate
19958,5063,daratumumab,1,,daratumumab
19959,5063,HuMax-CD38,,,humax-cd38
19960,5063,3003-005,,,3003-005
19961,5063,darzalex,,,darzalex
19963,1475,ipratropium bromide monohydrate,,,ipratropium bromide monohydrate
19964,1155,fenoterol hydrochloride,,,fenoterol hydrochloride
19965,1155,fenoterol HCl,,,fenoterol hcl
19967,4986,ristempa,,,ristempa
19968,862,bichloroacetic acid,,,bichloroacetic acid
19970,862,potassium dichloroacetate,,,potassium dichloroacetate
19971,74,aspirin magnesium,,,aspirin magnesium
19972,74,aspirin potassium,,,aspirin potassium
19973,74,aspirin calcium,,,aspirin calcium
19974,74,aspirin anhydride,,,aspirin anhydride
19975,74,aspirin lysine,,,aspirin lysine
19976,3502,R093877,,,r093877
19977,4863,fenibut citrate,,,fenibut citrate
19978,4863,phenibut citrate,,,phenibut citrate
19979,4863,phenyl-GABA,,,phenyl-gaba
19980,1394,hydroxyamphetamin,,,hydroxyamphetamin
19981,1394,para-Hydroxyamphetamine,,,para-hydroxyamphetamine
19982,1394,methyltyramine,,,methyltyramine
19985,2626,thioquinalbarbitone,,,thioquinalbarbitone
19986,676,quarzan,,,quarzan
19987,2293,probanthine,,,probanthine
19988,129,alosetron monohydrochloride,,,alosetron monohydrochloride
19989,129,GR68755,,,gr68755
19990,492,carbenicillin sodium,,,carbenicillin sodium
19991,492,carbenicillin potassium,,,carbenicillin potassium
19993,279,azactam,,,azactam
20294,1670,CB-337,,,cb-337
20295,4721,BMS 201038,,,bms 201038
20297,1916,nicofurazone,,,nicofurazone
20299,1996,tetrahydrolipastatin,,,tetrahydrolipastatin
20301,4747,ISIS-301012,,,isis-301012
20302,5074,policosanol,1,,policosanol
20306,684,clobenzorex hydrochloride,,,clobenzorex hydrochloride
20307,684,clobenzorex HCl,,,clobenzorex hcl
20308,684,dinintel,,,dinintel
20309,4374,APD356,,,apd356
20310,4374,APD 356,,,apd 356
20311,4374,APD-356,,,apd-356
20312,2440,didesmethylsibutramine,,,didesmethylsibutramine
20315,1100,ethylamphetamine hydrochloride,,,ethylamphetamine hydrochloride
20317,1100,ethylamphetamine HCl,,,ethylamphetamine hcl
20319,1150,pondimin,,,pondimin
20324,2797,ursacholic acid,,,ursacholic acid
20325,2797,deoxyursocholic acid,,,deoxyursocholic acid
20326,3609,PNU-140690,,,pnu-140690
20327,3609,PNU 140690,,,pnu 140690
20328,191,desmethylloxapine,,,desmethylloxapine
20329,1782,metaclopramide,,,metaclopramide
20330,1830,molindone monohydrochloride,,,molindone monohydrochloride
20331,2113,perphanzine,,,perphanzine
20332,2186,quide,,,quide
20334,2274,prochlorperzine,,,prochlorperzine
20337,4937,RO5424802,,,ro5424802
20338,4937,RO-5424802,,,ro-5424802
20339,5029,vistogard,,,vistogard
20341,109,allnortoxiferine,,,allnortoxiferine
20343,109,dialferine,,,dialferine
20344,109,alcuronium dichloride,,,alcuronium dichloride
20345,2803,propylisopropylacetic acid,,,propylisopropylacetic acid
20347,2803,magnesium valproate,,,magnesium valproate
20348,2803,valproate calcium,,,valproate calcium
20349,323,benzocaine hydrobromide,,,benzocaine hydrobromide
20350,323,benzocaine hydrochloride,,,benzocaine hydrochloride
20351,323,benzocaine HCl,,,benzocaine hcl
20352,323,benzocaine methanesulfonate,,,benzocaine methanesulfonate
20353,323,ethyl aminobenzoate,,,ethyl aminobenzoate
20354,323,parathesin,,,parathesin
20355,1988,azodisalicylate,,,azodisalicylate
20356,1345,guanoxabenz hydrochloride,,,guanoxabenz hydrochloride
20357,1163,decaspiride,,,decaspiride
20358,1430,imolamine hydrochloride,,,imolamine hydrochloride
20359,1430,imolamine HCl,,,imolamine hcl
20360,26,5-FU,,,5-fu
20362,2098,NSC218321,,,nsc218321
20363,5075,lesinurad,1,,lesinurad
20364,5075,zurampic,,,zurampic
20365,5075,RDEA594 Sodium,,,rdea594 sodium
20366,5075,RDEA594,,,rdea594
20367,826,neofordex,,,neofordex
20368,5076,ferric maltol,1,,ferric maltol
20369,5076,feraccru,,,feraccru
20371,3909,clindamycin-2-phosphate,,,clindamycin-2-phosphate
20372,4381,dapoxetine hydrochloride,,,dapoxetine hydrochloride
20373,4381,LY-210448,,,ly-210448
20374,2355,TAK-375,,,tak-375
20375,5077,selexipag,1,,selexipag
20376,5077,uptravi,,,uptravi
20377,5077,ACT-293987,,,act-293987
20378,5077,NS-304,,,ns-304
20379,,MRE-269,1,176,mre-269
20380,640,cilastatin monosodium,,,cilastatin monosodium
20381,1113,MK-0663,,,mk-0663
20382,2141,fentetramine,,,fentetramine
20383,2141,alzaten,,,alzaten
20384,2141,fentetramin,,,fentetramin
20386,2141,fentetramina,,,fentetramina
20388,3548,TBC11251,,,tbc11251
20389,3548,TBC-11251,,,tbc-11251
20390,1166,fenticonazole mononitate,,,fenticonazole mononitate
20392,1166,fenizolan,,,fenizolan
20393,1532,GR-43659X,,,gr-43659x
20394,1532,motens,,,motens
20395,3630,trichlorocarbanilide,,,trichlorocarbanilide
20396,3630,trichlorcarban,,,trichlorcarban
20397,5054,MK3102,,,mk3102
20398,475,TCV-116,,,tcv-116
20399,475,TCV 116,,,tcv 116
20400,3839,ANA756,,,ana756
20401,3839,ANA-756,,,ana-756
20402,484,SQ14225,,,sq14225
20403,484,SQ-14225,,,sq-14225
20404,484,SQ 14225,,,sq 14225
20405,5077,ACT293987,,,act293987
20406,1422,ZK36374,,,zk36374
20407,1422,ZK-36374,,,zk-36374
20408,1422,ZK 36374,,,zk 36374
20409,3456,haletazole citrate,,,haletazole citrate
20410,3456,haletazole tartrate,,,haletazole tartrate
20411,3456,haletazole oxalate,,,haletazole oxalate
20412,3456,haletazole hydrochloride,,,haletazole hydrochloride
20413,3456,haletazole HCl,,,haletazole hcl
20414,1981,ofloxacin hydrochloride,,,ofloxacin hydrochloride
20415,1981,ofloxacin HCl,,,ofloxacin hcl
20417,3098,chromonar hydrochloride,,,chromonar hydrochloride
20418,3098,chromonar HCl,,,chromonar hcl
20419,3098,carbocromene,,,carbocromene
20428,1298,Ro-6-4563,,,ro-6-4563
20429,2215,pitofenone hydrochloride,,,pitofenone hydrochloride
20430,2215,pitofenone HCl,,,pitofenone hcl
20431,2215,pitophenon,,,pitophenon
20432,3080,cethexonium,1,,cethexonium
20433,3080,cethexonium chloride,,,cethexonium chloride
20434,278,azosemid,,,azosemid
20435,27,triacetyl-6-azauridine,,,triacetyl-6-azauridine
20436,27,triacetyl azauridine,,,triacetyl azauridine
20437,27,6-azauridine triacetate,,,6-azauridine triacetate
20438,243,arotinolol hydrochloride,,,arotinolol hydrochloride
20439,243,arotinolol HCl,,,arotinolol hcl
20441,1609,xefocam,,,xefocam
20443,5078,lobeglitazone,1,,lobeglitazone
20444,5078,lobeglitazone sulfate,,,lobeglitazone sulfate
20445,5078,CKD-501,,,ckd-501
20446,5078,duvie,,,duvie
20451,186,camoquin hydrochloride,,,camoquin hydrochloride
20452,186,camoquin HCl,,,camoquin hcl
20454,3224,HP 129,,,hp 129
20455,2434,FI-7045,,,fi-7045
20456,3177,imazalil phosphate,,,imazalil phosphate
20457,3177,imazalil sulfate,,,imazalil sulfate
20458,3177,imazalil mononitrate,,,imazalil mononitrate
20460,3979,NND-318,,,nnd-318
20461,2846,UK109496,,,uk109496
20462,2846,UK-109496,,,uk-109496
20463,2846,UK 109496,,,uk 109496
20464,1242,prodif,,,prodif
20465,1991,omoconazole mononitrate,,,omoconazole mononitrate
20466,1991,CM-8282,,,cm-8282
20468,978,ebernet,,,ebernet
20469,978,eberconazole nitrate,,,eberconazole nitrate
20471,,tiorfan,,181,tiorfan
20472,3956,venosmil,,,venosmil
20474,3706,febramine,,,febramine
20476,3706,cetoxime HCl,,,cetoxime hcl
20477,1245,fosinapril,,,fosinapril
20478,1593,lofexadine,,,lofexadine
20479,4913,paritapravir,,,paritapravir
20480,2777,trovafloxacin acid,,,trovafloxacin acid
20481,1251,frovatriptan succinate hydrate,,,frovatriptan succinate hydrate
20482,1251,SB 209509,,,sb 209509
20483,1251,VML251,,,vml251
20484,2121,phencyclidine hydrobromide,,,phencyclidine hydrobromide
20487,134,ananxyl,,,ananxyl
20488,161,amineptin,,,amineptin
20489,161,amineptin sodium,,,amineptin sodium
20491,368,SC 40230,,,sc 40230
20492,368,SC-40230,,,sc-40230
20496,4719,daunorubicinol hydrochloride,,,daunorubicinol hydrochloride
20497,42,paxarel,,,paxarel
20498,1855,carlytene,,,carlytene
20499,3656,arcaterol,,,arcaterol
20500,3656,liofene,,,liofene
20501,3656,namol xenyrate,,,namol xenyrate
20502,421,budralazine monohydrochloride,,,budralazine monohydrochloride
20503,421,budralazine hydrochloride,,,budralazine hydrochloride
20504,421,budralazine HCl,,,budralazine hcl
20506,1856,moxonidin,,,moxonidin
20507,3024,bevonium methyl sulfate,,,bevonium methyl sulfate
20508,3024,bevonium methylsulfate,,,bevonium methylsulfate
20510,3024,piribenzil methyl sulfate,,,piribenzil methyl sulfate
20513,1038,eprozinol dihydrochloride,,,eprozinol dihydrochloride
20514,5079,nemonoxacin,1,,nemonoxacin
20515,5079,taigexyn,,,taigexyn
20516,5079,TG 873870,,,tg 873870
